"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
1506,287,222.456445993031,0.00180307497380668,0.36279232509317,0.000275274354275355,80,1,"SIS",89171,3329970
1551,179,394.022346368715,0.00307576423325592,0.358289436147173,6.03116654195736e-05,80,1,"mutualistic",89171,3329970
1553,70,282.742857142857,0.00289855072463768,0.334552685388411,1.02915783630962e-05,49,1,"genereg",89171,3329970
1567,124,287.911290322581,0.000786782061369001,0.345323016629102,3.94237435955247e-05,65,1,"doublewell",89171,3329970
1575,232,223.271551724138,0.00496342737722048,0.358519924251257,0.000190086238345492,74,1,"SIS",89171,3329970
1612,258,149.007751937984,0.00292582873344795,0.34163442013716,8.45327281462968e-05,80,1,"mutualistic",89171,3329970
1619,124,554.951612903226,0.00458956202465251,0.353352829755027,2.95218192282767e-05,82,1,"doublewell",89171,3329970
1636,528,374.503787878788,0.00289661319073084,0.378564029412264,0.000617000591513878,106,1,"mutualistic",89171,3329970
1639,23,269.347826086957,0.00395256916996047,0.310082102034642,4.27840181522724e-07,23,1,"genereg",89171,3329970
1676,404,122.440594059406,0.000405375525145567,0.327765811199247,8.31731215126586e-05,87,1,"mutualistic",89171,3329970
1695,258,137.538759689922,0.00183995415196211,0.333009672480114,5.13352881198672e-05,72,1,"doublewell",89171,3329970
1751,209,364.976076555024,0.00358851674641148,0.361332517495269,5.37085977632009e-05,83,1,"mutualistic",89171,3329970
1778,136,364.852941176471,0.00163398692810458,0.349787781552294,4.90390511842029e-05,72,1,"SIS",89171,3329970
1783,87,190.873563218391,0.00400962309542903,0.325342965557501,6.80019940744127e-06,63,1,"SIS",89171,3329970
1787,197,312.807106598985,0.00466176318243033,0.362080797170597,0.000112471359616917,82,1,"SIS",89171,3329970
1823,15,188.266666666667,0.00952380952380952,0.291467141713109,8.93413640526298e-07,14,1,"SIS",89171,3329970
1903,277,362.761732851986,0.0019620153822006,0.368687411621695,0.000204140025561042,83,1,"doublewell",89171,3329970
1909,99,340.020202020202,0.00123685837971552,0.348049758195777,1.43992449715771e-05,65,1,"SIS",89171,3329970
1927,250,269.928,0.00703614457831325,0.365878177379316,0.000191522605537866,76,1,"genereg",89171,3329970
1928,256,176.96484375,0.000551470588235294,0.327692335960899,3.39123510939628e-05,94,1,"doublewell",89171,3329970
1942,63,290.31746031746,0.00153609831029186,0.339115189637534,9.20363333031702e-06,46,1,"genereg",89171,3329970
1955,418,168.882775119617,0.000493385196149301,0.341524508414594,0.000185946460806654,83,1,"SIS",89171,3329970
1974,336,148.532738095238,0.000888415067519545,0.340817012949288,0.000119350882148657,80,1,"SIS",89171,3329970
1987,290,286.289655172414,0.00572724018613531,0.366993999357956,0.000172097889201053,79,1,"mutualistic",89171,3329970
1990,50,245.56,0.00163265306122449,0.314210105323988,2.20459302201515e-06,48,1,"mutualistic",89171,3329970
1996,25,198.44,0,0.304516349355417,1.23480431513551e-06,23,1,"genereg",89171,3329970
2020,78,239.615384615385,0.00999000999000999,0.337743402886935,3.13626052467612e-05,46,1,"genereg",89171,3329970
2075,69,317.782608695652,0.00426257459505541,0.344350861746045,1.09330062902863e-05,51,1,"mutualistic",89171,3329970
2077,263,302.228136882129,0.00563085943168955,0.365788124294944,0.000156250145512915,80,1,"genereg",89171,3329970
2080,537,106.441340782123,0.00138275104922316,0.345224083996655,0.000347024686160228,88,1,"SIS",89171,3329970
2138,104,466.663461538462,0.0113890963405527,0.358479567428491,3.60454821420519e-05,67,1,"mutualistic",89171,3329970
2139,657,221.732115677321,0.00488176114637859,0.38140903627599,0.00104828124820795,83,1,"mutualistic",89171,3329970
2142,138,413.565217391304,0.000634719136781974,0.354133074925138,5.44827975751507e-05,75,1,"mutualistic",89171,3329970
2158,56,401.196428571429,0.00844155844155844,0.344964988974428,7.33687743130243e-06,45,1,"SIS",89171,3329970
2185,88,341.75,0.0193312434691745,0.345721995626619,1.8101829566615e-05,62,1,"mutualistic",89171,3329970
2188,119,433.075630252101,0.00185158809286426,0.353882909483443,4.75234872136342e-05,73,1,"genereg",89171,3329970
2242,375,252.488,0.00121212121212121,0.347044652274258,9.71857705210803e-05,108,1,"doublewell",89171,3329970
2248,24,137.791666666667,0,0.291519550150386,5.26743763916247e-07,22,1,"SIS",89171,3329970
2263,130,426.938461538462,0.00417412045319022,0.358096630269346,2.30038442045785e-05,76,1,"mutualistic",89171,3329970
2279,103,191.281553398058,0.0015229392727965,0.342024916382829,2.7345465448599e-05,53,1,"doublewell",89171,3329970
2301,348,325.238505747126,0.00357746198946636,0.365921718933381,0.000138641219146614,84,1,"SIS",89171,3329970
2314,161,417.086956521739,0.00201863354037267,0.356699975198611,5.36182855800778e-05,79,1,"SIS",89171,3329970
2316,313,521.514376996805,0.00372736954206603,0.369895631108235,0.000162624926219112,104,1,"genereg",89171,3329970
2355,258,273.53488372093,0.00132718004403825,0.362858758947356,0.00017050781461064,80,1,"mutualistic",89171,3329970
2357,361,312.368421052632,0.00353955063096337,0.368293015360342,0.000230196534116549,84,1,"SIS",89171,3329970
2367,35,540.971428571429,0.0117647058823529,0.338796942202769,4.99593455334969e-06,31,1,"doublewell",89171,3329970
2370,217,172.382488479263,0.000640040962621608,0.332686639555274,5.18709622095944e-05,78,1,"SIS",89171,3329970
2402,266,240.191729323308,0.00190097886224996,0.36267428050824,0.000192939676498259,78,1,"doublewell",89171,3329970
2414,223,246.040358744395,0.00238354946875126,0.340285065542178,2.71581706679725e-05,88,1,"mutualistic",89171,3329970
2414,223,246.040358744395,0.00238354946875126,0.340285065542178,2.71581706679725e-05,88,1,"SIS",89171,3329970
2462,249,286.502008032129,0.00301204819277108,0.342351888751953,4.22622887967552e-05,106,1,"mutualistic",89171,3329970
2476,62,189.612903225806,0.00158646218931782,0.309263690909722,3.94855305285371e-06,56,1,"doublewell",89171,3329970
2512,663,202.6395173454,0.0015174091946795,0.355032648510909,0.000183231609741712,84,1,"doublewell",89171,3329970
2646,214,225.014018691589,0.00355403448729762,0.35369341282213,0.000140368687084312,71,1,"SIS",89171,3329970
2652,15,212.6,0,0.292071457114595,2.36204089091671e-07,14,1,"genereg",89171,3329970
2661,221,356.923076923077,0.00246812011517894,0.363277112360466,6.24723903165194e-05,82,1,"genereg",89171,3329970
2696,314,159.799363057325,0.00118027716163692,0.341600392283057,9.21957774168302e-05,77,1,"doublewell",89171,3329970
2704,111,400.954954954955,0.0040950040950041,0.356420525857176,2.20398330467764e-05,73,1,"doublewell",89171,3329970
2717,409,163.031784841076,0.00172587372357256,0.356861285533051,0.000237273903792945,80,1,"SIS",89171,3329970
2725,19,189.578947368421,0,0.294699896555941,2.26379554691049e-07,19,1,"mutualistic",89171,3329970
2732,59,99.6779661016949,0,0.300376270375698,4.00585123712095e-06,39,1,"SIS",89171,3329970
2763,246,380.963414634146,0.00467894474863116,0.370672131624564,0.000227732754913821,80,1,"SIS",89171,3329970
2779,282,335.578014184397,0.00275106635370132,0.36834626283656,0.000146078488912353,80,1,"genereg",89171,3329970
2779,282,335.578014184397,0.00275106635370132,0.36834626283656,0.000146078488912353,80,1,"doublewell",89171,3329970
2781,190,533.710526315789,0.00607073238652186,0.368760597163062,0.000120499652272125,83,1,"SIS",89171,3329970
2789,15,37.2,0.00952380952380952,0.274717488015577,4.50534020316269e-05,11,1,"SIS",89171,3329970
2789,15,37.2,0.00952380952380952,0.274717488015577,4.50534020316269e-05,11,2,"genereg",89171,3329970
2793,262,387.145038167939,0.0253283027697347,0.37437286143124,0.000151311385500222,91,1,"genereg",89171,3329970
2811,62,549.854838709677,0.0074034902168165,0.350501361990826,4.54074959277851e-05,47,1,"doublewell",89171,3329970
2823,48,227.708333333333,0.00975177304964539,0.322241415448218,1.17670685416554e-05,31,1,"doublewell",89171,3329970
2863,38,163.736842105263,0,0.297032341448953,1.90269596097451e-06,35,1,"doublewell",89171,3329970
2872,318,362.116352201258,0.00470210106541277,0.372488408037094,0.000207776866865586,83,1,"genereg",89171,3329970
2881,314,420.168789808917,0.00447691337172626,0.370092139121773,0.000101802661342201,107,1,"SIS",89171,3329970
2890,99,351.333333333333,0.00144300144300144,0.353005914442483,5.29938245992446e-05,58,1,"genereg",89171,3329970
2896,443,263.762979683973,0.00769128627314791,0.378573672635878,0.000405475980152149,84,1,"doublewell",89171,3329970
2898,283,368.911660777385,0.00205498333458637,0.372270696781197,0.000185835126154779,87,1,"genereg",89171,3329970
2901,53,374.716981132075,0.000725689404934688,0.332948745234655,2.18453967364487e-06,49,1,"SIS",89171,3329970
2915,114,77.5526315789474,0,0.303211656493871,9.65330752730366e-06,51,1,"mutualistic",89171,3329970
2921,87,310.195402298851,0.00374231488906709,0.340811802476686,2.05310619247224e-05,53,1,"SIS",89171,3329970
2943,268,406.533582089552,0.00329811616076919,0.368900950694611,0.000155042036376854,79,1,"genereg",89171,3329970
2957,236,139.35593220339,0.00180310133429499,0.336543905071747,5.83366473898585e-05,76,1,"genereg",89171,3329970
2957,236,139.35593220339,0.00180310133429499,0.336543905071747,5.83366473898585e-05,76,1,"SIS",89171,3329970
2959,165,333.272727272727,0.00169992609016999,0.352842485131708,6.183271340986e-05,77,1,"mutualistic",89171,3329970
2972,73,360.945205479452,0.00190258751902588,0.345602740947162,1.16323273148272e-05,51,1,"SIS",89171,3329970
3010,179,136.061452513966,0.000439394890465131,0.319496945484512,1.96304600092859e-05,71,1,"mutualistic",89171,3329970
3035,239,341.359832635983,0.00393797686438592,0.36129445275053,7.07193116407921e-05,83,1,"doublewell",89171,3329970
3036,91,525.263736263736,0.00317460317460317,0.35529152073696,1.60310454520969e-05,69,1,"mutualistic",89171,3329970
3051,71,307.042253521127,0.000402414486921529,0.307370409436551,3.15221229303453e-06,63,1,"mutualistic",89171,3329970
3059,397,179.64483627204,0.00169198280029514,0.355406224092851,0.000153054314646232,80,1,"mutualistic",89171,3329970
3070,148,356.628378378378,0.00404486118771833,0.356544513085028,4.66949005275812e-05,68,1,"mutualistic",89171,3329970
3072,48,652.895833333333,0.00709219858156028,0.351572356800404,7.7965830056389e-06,40,1,"doublewell",89171,3329970
3129,169,325.923076923077,0.00331079177233023,0.357205806947827,9.44895710193523e-05,75,1,"mutualistic",89171,3329970
3131,229,272.532751091703,0.00294951352179576,0.362444314375833,0.000143198593169436,75,1,"mutualistic",89171,3329970
3164,82,395.085365853659,0.00602228244504667,0.347531578721729,1.67786543661463e-05,60,1,"genereg",89171,3329970
3188,314,313.786624203822,0.00722411021346737,0.375165136611102,0.000239392604848286,83,1,"mutualistic",89171,3329970
3236,201,327.014925373134,0.00323383084577114,0.361476064422761,0.000107237514735763,76,1,"genereg",89171,3329970
3238,269,342.003717472119,0.00138711646229817,0.367734086644535,0.000198871941237417,83,1,"doublewell",89171,3329970
3266,242,286.355371900826,0.00305202153561263,0.367600681032102,0.000161654972654709,77,2,"SIS",89171,3329970
3268,363,311.539944903581,0.00273960093146432,0.365987801774735,0.000195993884864621,84,1,"SIS",89171,3329970
3277,221,429.253393665158,0.00329082682023858,0.361205178475947,7.78819996825411e-05,83,1,"mutualistic",89171,3329970
3290,54,206.462962962963,0.010482180293501,0.323777709191917,6.46126296664587e-06,37,1,"mutualistic",89171,3329970
3291,104,224.288461538462,0.0020537714712472,0.318434716776299,1.31895230774761e-05,70,1,"genereg",89171,3329970
3302,357,317.478991596639,0.00487835583671671,0.370590484423313,0.000217171596975929,83,1,"doublewell",89171,3329970
3328,508,139.75,0.00076876485113917,0.344979669528279,0.000248295312075113,77,1,"mutualistic",89171,3329970
3380,50,288.26,0.0106122448979592,0.336961039942561,1.07866387227273e-05,35,1,"doublewell",89171,3329970
3381,54,288.462962962963,0,0.336193700656779,1.0472631701451e-05,42,1,"mutualistic",89171,3329970
3393,62,187.951612903226,0.00211528291909043,0.310969910862499,3.04017747441576e-06,50,1,"doublewell",89171,3329970
3427,98,65.2857142857143,0.000420786871449611,0.295932218014795,2.99131166594134e-05,42,1,"genereg",89171,3329970
3471,200,322.9,0.000804020100502513,0.354461073678771,9.88059594248696e-05,80,1,"SIS",89171,3329970
3472,36,157.083333333333,0.00158730158730159,0.298074898129051,1.30870818966569e-06,35,1,"genereg",89171,3329970
3492,148,318.47972972973,0.00165471594043023,0.354092293518963,8.61138579259877e-05,73,1,"genereg",89171,3329970
3495,57,405.649122807018,0.0087719298245614,0.342553109753755,7.81316008669944e-06,43,1,"doublewell",89171,3329970
3507,38,277.894736842105,0.0142247510668563,0.317622585861752,2.33278876753726e-06,31,1,"SIS",89171,3329970
3553,25,195.84,0.00333333333333333,0.294847037972674,3.41342398369795e-07,25,1,"mutualistic",89171,3329970
3591,149,325.322147651007,0.00897877743515327,0.352206971462427,4.15726686006061e-05,71,1,"doublewell",89171,3329970
3603,245,99.9428571428571,0.000434928069588491,0.313166184935572,2.23197415493848e-05,67,1,"SIS",89171,3329970
3628,70,233.714285714286,0.00372670807453416,0.336574392112753,9.70527601301589e-06,48,1,"genereg",89171,3329970
3694,149,390.395973154362,0.00126972610194087,0.354898409981891,4.09926581142697e-05,78,1,"doublewell",89171,3329970
