"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
107,6,5.33333333333333,0.133333333333333,0.245213549337261,0.00427499710683704,2,2,"genereg",1000,1996
108,7,8,0,0.255107252298264,0.00555659545733563,2,3,"doublewell",1000,1996
109,7,26.5714285714286,0.0476190476190476,0.312871907297213,0.0107588129931552,2,5,"doublewell",1000,1996
113,6,5.66666666666667,0,0.258875356309925,0.00365456407141653,2,2,"genereg",1000,1996
115,4,30.5,0,0.295824696476162,0.00403474444187524,2,1,"SIS",1000,1996
115,4,30.5,0,0.295824696476162,0.00403474444187524,2,1,"genereg",1000,1996
118,6,10,0.133333333333333,0.26303317535545,0.00476692823076532,2,2,"mutualistic",1000,1996
118,6,10,0.133333333333333,0.26303317535545,0.00476692823076532,2,1,"SIS",1000,1996
118,6,10,0.133333333333333,0.26303317535545,0.00476692823076532,2,1,"genereg",1000,1996
120,6,5,0,0.243777452415813,0.00394549762121674,2,1,"genereg",1000,1996
121,5,5.8,0,0.254977029096478,0.00194522486066116,2,1,"SIS",1000,1996
123,6,21.1666666666667,0.133333333333333,0.298297999402807,0.00658818510522386,2,4,"mutualistic",1000,1996
123,6,21.1666666666667,0.133333333333333,0.298297999402807,0.00658818510522386,2,2,"SIS",1000,1996
124,6,20.1666666666667,0.0666666666666667,0.295737122557726,0.00626009959149004,2,2,"mutualistic",1000,1996
124,6,20.1666666666667,0.0666666666666667,0.295737122557726,0.00626009959149004,2,1,"genereg",1000,1996
125,7,8.14285714285714,0.0952380952380952,0.258674262040394,0.00660718945078896,2,1,"doublewell",1000,1996
125,7,8.14285714285714,0.0952380952380952,0.258674262040394,0.00660718945078896,2,1,"mutualistic",1000,1996
125,7,8.14285714285714,0.0952380952380952,0.258674262040394,0.00660718945078896,2,2,"SIS",1000,1996
126,13,8,0.0128205128205128,0.273848684210526,0.0164520467984005,2,1,"SIS",1000,1996
126,13,8,0.0128205128205128,0.273848684210526,0.0164520467984005,2,2,"genereg",1000,1996
127,4,37.75,0,0.302452316076294,0.00265242207362675,2,2,"SIS",1000,1996
127,4,37.75,0,0.302452316076294,0.00265242207362675,2,1,"mutualistic",1000,1996
128,7,5.14285714285714,0.0952380952380952,0.255107252298264,0.00393363527744149,2,1,"SIS",1000,1996
129,7,10.1428571428571,0.0476190476190476,0.281964436917866,0.00385767984386895,2,1,"SIS",1000,1996
129,7,10.1428571428571,0.0476190476190476,0.281964436917866,0.00385767984386895,2,4,"doublewell",1000,1996
129,7,10.1428571428571,0.0476190476190476,0.281964436917866,0.00385767984386895,2,1,"genereg",1000,1996
130,3,11,0.333333333333333,0.247890818858561,0.000639702758349273,2,1,"genereg",1000,1996
130,3,11,0.333333333333333,0.247890818858561,0.000639702758349273,2,1,"mutualistic",1000,1996
130,3,11,0.333333333333333,0.247890818858561,0.000639702758349273,2,1,"SIS",1000,1996
130,3,11,0.333333333333333,0.247890818858561,0.000639702758349273,2,1,"doublewell",1000,1996
131,7,8.71428571428571,0.0476190476190476,0.268476216070949,0.00428510732732336,2,2,"genereg",1000,1996
131,7,8.71428571428571,0.0476190476190476,0.268476216070949,0.00428510732732336,2,3,"doublewell",1000,1996
131,7,8.71428571428571,0.0476190476190476,0.268476216070949,0.00428510732732336,2,3,"mutualistic",1000,1996
131,7,8.71428571428571,0.0476190476190476,0.268476216070949,0.00428510732732336,2,4,"SIS",1000,1996
132,3,6,0,0.225966975797331,0.00160577823068353,2,3,"mutualistic",1000,1996
133,3,9.33333333333333,0,0.23622605816978,0.000670862895671167,2,1,"SIS",1000,1996
133,3,9.33333333333333,0,0.23622605816978,0.000670862895671167,2,1,"genereg",1000,1996
133,3,9.33333333333333,0,0.23622605816978,0.000670862895671167,2,1,"mutualistic",1000,1996
134,5,14.4,0,0.278894472361809,0.00477475238823945,2,1,"SIS",1000,1996
135,3,26.3333333333333,0.333333333333333,0.278894472361809,0.0013308943732288,2,1,"SIS",1000,1996
135,3,26.3333333333333,0.333333333333333,0.278894472361809,0.0013308943732288,2,1,"genereg",1000,1996
136,3,11.3333333333333,0,0.258674262040394,0.000772185236147469,2,1,"genereg",1000,1996
136,3,11.3333333333333,0,0.258674262040394,0.000772185236147469,2,2,"SIS",1000,1996
137,9,5.55555555555556,0.0277777777777778,0.258139534883721,0.00695954685108644,2,2,"mutualistic",1000,1996
137,9,5.55555555555556,0.0277777777777778,0.258139534883721,0.00695954685108644,2,3,"genereg",1000,1996
138,5,29,0,0.307573891625616,0.00820902864144642,2,3,"genereg",1000,1996
138,5,29,0,0.307573891625616,0.00820902864144642,2,3,"SIS",1000,1996
138,5,29,0,0.307573891625616,0.00820902864144642,2,2,"mutualistic",1000,1996
139,4,22,0.166666666666667,0.27347385710375,0.00285421207420384,2,1,"SIS",1000,1996
140,3,20.6666666666667,0,0.267541510444563,0.00247420344778373,2,3,"SIS",1000,1996
140,3,20.6666666666667,0,0.267541510444563,0.00247420344778373,2,3,"genereg",1000,1996
140,3,20.6666666666667,0,0.267541510444563,0.00247420344778373,2,1,"doublewell",1000,1996
141,5,5.4,0,0.252400202122284,0.0035335825800907,2,1,"mutualistic",1000,1996
143,3,24.3333333333333,0.333333333333333,0.271541179668388,0.00114404629057218,2,1,"SIS",1000,1996
144,3,24.6666666666667,0,0.258540372670807,0.00234848856096753,2,1,"mutualistic",1000,1996
145,4,18.5,0.166666666666667,0.2664,0.00176517726008056,2,3,"genereg",1000,1996
145,4,18.5,0.166666666666667,0.2664,0.00176517726008056,2,1,"SIS",1000,1996
146,5,13.8,0.1,0.267112299465241,0.00258167481362125,2,2,"SIS",1000,1996
146,5,13.8,0.1,0.267112299465241,0.00258167481362125,2,1,"genereg",1000,1996
146,5,13.8,0.1,0.267112299465241,0.00258167481362125,2,5,"mutualistic",1000,1996
147,3,8,0,0.23406747891284,0.000724862996337441,2,1,"SIS",1000,1996
148,3,5.33333333333333,0,0.23876673040153,0.00112079556580982,2,1,"mutualistic",1000,1996
148,3,5.33333333333333,0,0.23876673040153,0.00112079556580982,2,1,"doublewell",1000,1996
148,3,5.33333333333333,0,0.23876673040153,0.00112079556580982,2,1,"SIS",1000,1996
148,3,5.33333333333333,0,0.23876673040153,0.00112079556580982,2,1,"genereg",1000,1996
149,4,13.75,0,0.262204724409449,0.00289128352114761,2,1,"mutualistic",1000,1996
149,4,13.75,0,0.262204724409449,0.00289128352114761,2,6,"doublewell",1000,1996
150,4,4.75,0.166666666666667,0.222494432071269,0.00113125720960272,2,1,"genereg",1000,1996
150,4,4.75,0.166666666666667,0.222494432071269,0.00113125720960272,2,1,"SIS",1000,1996
150,4,4.75,0.166666666666667,0.222494432071269,0.00113125720960272,2,1,"mutualistic",1000,1996
151,7,17.8571428571429,0.0476190476190476,0.296879643387816,0.00850533262678197,2,1,"SIS",1000,1996
151,7,17.8571428571429,0.0476190476190476,0.296879643387816,0.00850533262678197,2,1,"doublewell",1000,1996
151,7,17.8571428571429,0.0476190476190476,0.296879643387816,0.00850533262678197,2,7,"mutualistic",1000,1996
152,5,13.8,0.2,0.274828060522696,0.00587727497083488,2,3,"mutualistic",1000,1996
152,5,13.8,0.2,0.274828060522696,0.00587727497083488,2,1,"genereg",1000,1996
153,4,7,0,0.248507462686567,0.00209353871424092,2,1,"mutualistic",1000,1996
153,4,7,0,0.248507462686567,0.00209353871424092,2,2,"genereg",1000,1996
153,4,7,0,0.248507462686567,0.00209353871424092,2,1,"SIS",1000,1996
154,5,3.8,0,0.247522299306244,0.0024473302095595,2,1,"doublewell",1000,1996
155,4,19.5,0,0.278816634105498,0.00261040058576079,2,2,"mutualistic",1000,1996
155,4,19.5,0,0.278816634105498,0.00261040058576079,2,1,"genereg",1000,1996
156,7,18,0.0952380952380952,0.291338582677165,0.00776951682854111,2,3,"doublewell",1000,1996
156,7,18,0.0952380952380952,0.291338582677165,0.00776951682854111,2,2,"mutualistic",1000,1996
156,7,18,0.0952380952380952,0.291338582677165,0.00776951682854111,2,1,"genereg",1000,1996
157,10,5.5,0.0444444444444444,0.265268189060011,0.00747020796852708,2,2,"mutualistic",1000,1996
157,10,5.5,0.0444444444444444,0.265268189060011,0.00747020796852708,2,1,"doublewell",1000,1996
157,10,5.5,0.0444444444444444,0.265268189060011,0.00747020796852708,2,2,"genereg",1000,1996
158,6,5,0.0666666666666667,0.248878923766816,0.0038417955347601,2,1,"SIS",1000,1996
159,5,7,0,0.255956956187548,0.00305182386515824,2,4,"SIS",1000,1996
159,5,7,0,0.255956956187548,0.00305182386515824,2,1,"genereg",1000,1996
160,7,17.7142857142857,0,0.298922800718133,0.00988263753819285,2,2,"mutualistic",1000,1996
160,7,17.7142857142857,0,0.298922800718133,0.00988263753819285,2,2,"genereg",1000,1996
161,5,10.2,0.2,0.242593491986401,0.00240721217791607,2,1,"SIS",1000,1996
162,3,21.6666666666667,0.333333333333333,0.273399014778325,0.0012900010826025,2,2,"SIS",1000,1996
162,3,21.6666666666667,0.333333333333333,0.273399014778325,0.0012900010826025,2,1,"genereg",1000,1996
163,6,6.33333333333333,0,0.261861074705111,0.00444096012701734,2,3,"genereg",1000,1996
164,4,11.5,0,0.2541338081913,0.0015380685510053,2,1,"SIS",1000,1996
164,4,11.5,0,0.2541338081913,0.0015380685510053,2,2,"genereg",1000,1996
164,4,11.5,0,0.2541338081913,0.0015380685510053,2,4,"doublewell",1000,1996
166,3,40,0.333333333333333,0.293305930710511,0.00229020658116828,2,2,"doublewell",1000,1996
166,3,40,0.333333333333333,0.293305930710511,0.00229020658116828,2,1,"SIS",1000,1996
166,3,40,0.333333333333333,0.293305930710511,0.00229020658116828,2,3,"mutualistic",1000,1996
167,5,5.6,0.1,0.235058823529412,0.00168245462130859,2,1,"SIS",1000,1996
167,5,5.6,0.1,0.235058823529412,0.00168245462130859,2,1,"mutualistic",1000,1996
168,4,7.5,0.166666666666667,0.24095513748191,0.00125324440524432,2,2,"SIS",1000,1996
169,3,4.33333333333333,0,0.225304465493911,0.000495915894482298,2,2,"mutualistic",1000,1996
170,7,4.85714285714286,0,0.255433392994119,0.00262953013677054,2,1,"SIS",1000,1996
171,3,25,0,0.278972354091036,0.00221748843044019,2,5,"mutualistic",1000,1996
173,5,17.8,0,0.281646461798703,0.00267156556637099,2,2,"SIS",1000,1996
173,5,17.8,0,0.281646461798703,0.00267156556637099,2,1,"mutualistic",1000,1996
174,4,7.5,0.166666666666667,0.233193277310924,0.00132329652731203,2,1,"mutualistic",1000,1996
174,4,7.5,0.166666666666667,0.233193277310924,0.00132329652731203,2,1,"SIS",1000,1996
175,5,4.8,0.1,0.22756264236902,0.00157260954132325,2,1,"mutualistic",1000,1996
175,5,4.8,0.1,0.22756264236902,0.00157260954132325,2,1,"SIS",1000,1996
176,8,22.875,0.0357142857142857,0.313068003760577,0.0102304334890943,2,2,"genereg",1000,1996
177,7,6.71428571428571,0,0.259345794392523,0.00547575659864919,2,2,"mutualistic",1000,1996
177,7,6.71428571428571,0,0.259345794392523,0.00547575659864919,2,2,"SIS",1000,1996
177,7,6.71428571428571,0,0.259345794392523,0.00547575659864919,2,1,"genereg",1000,1996
178,4,17,0.166666666666667,0.270805096232041,0.00188964525161946,2,1,"genereg",1000,1996
179,4,12.25,0.166666666666667,0.257275302601082,0.000864913161562293,2,4,"doublewell",1000,1996
179,4,12.25,0.166666666666667,0.257275302601082,0.000864913161562293,2,1,"SIS",1000,1996
180,3,9.66666666666667,0.333333333333333,0.247645017352504,0.000385993028751512,2,1,"genereg",1000,1996
181,6,11.6666666666667,0.0666666666666667,0.269127155172414,0.00472835764187588,2,3,"genereg",1000,1996
181,6,11.6666666666667,0.0666666666666667,0.269127155172414,0.00472835764187588,2,1,"SIS",1000,1996
181,6,11.6666666666667,0.0666666666666667,0.269127155172414,0.00472835764187588,2,1,"mutualistic",1000,1996
182,7,13.1428571428571,0.0952380952380952,0.280775716694772,0.00500728286669869,2,5,"doublewell",1000,1996
182,7,13.1428571428571,0.0952380952380952,0.280775716694772,0.00500728286669869,2,1,"genereg",1000,1996
182,7,13.1428571428571,0.0952380952380952,0.280775716694772,0.00500728286669869,2,1,"SIS",1000,1996
183,3,4.33333333333333,0,0.236785968238919,0.000792115989462622,2,3,"doublewell",1000,1996
183,3,4.33333333333333,0,0.236785968238919,0.000792115989462622,2,1,"mutualistic",1000,1996
183,3,4.33333333333333,0,0.236785968238919,0.000792115989462622,2,1,"genereg",1000,1996
184,5,5.4,0,0.245937961595273,0.00315584740049051,2,1,"genereg",1000,1996
184,5,5.4,0,0.245937961595273,0.00315584740049051,2,2,"SIS",1000,1996
186,3,36.6666666666667,0,0.290238233585125,0.00252380168626053,2,1,"genereg",1000,1996
186,3,36.6666666666667,0,0.290238233585125,0.00252380168626053,2,1,"SIS",1000,1996
187,5,12.2,0,0.269344836883257,0.00401148907349155,2,2,"genereg",1000,1996
187,5,12.2,0,0.269344836883257,0.00401148907349155,2,1,"SIS",1000,1996
188,5,9,0,0.252847380410023,0.00250908991349981,2,2,"genereg",1000,1996
189,7,17.1428571428571,0.0476190476190476,0.292790152403283,0.00571529773514894,2,1,"genereg",1000,1996
189,7,17.1428571428571,0.0476190476190476,0.292790152403283,0.00571529773514894,2,4,"mutualistic",1000,1996
